id_municipio,uf,municipio,longitude,latitude,file_name
4644,SC,Urussanga,-49.323814,-28.518049,urussanga_sc.png
4646,SC,Vargem,-50.972355,-27.486714,vargem_sc.png
4647,SC,Vargem Bonita,-51.740238,-27.005456,vargem_bonita_sc.png
4645,SC,Vargeão,-52.154907,-26.862088,vargeao_sc.png
4648,SC,Vidal Ramos,-49.359339,-27.388643,vidal_ramos_sc.png
4649,SC,Videira,-51.154274,-27.008624,videira_sc.png
4650,SC,Vitor Meireles,-49.832787,-26.878152,vitor_meireles_sc.png
4651,SC,Witmarsum,-49.794675,-26.927487,witmarsum_sc.png
4652,SC,Xanxerê,-52.403579,-26.874694,xanxere_sc.png
4653,SC,Xavantina,-52.342994,-27.0667,xavantina_sc.png
4654,SC,Xaxim,-52.537446,-26.959643,xaxim_sc.png
4655,SC,Zortéa,-51.551993,-27.452065,zortea_sc.png
4368,SC,Água Doce,-51.552812,-26.998452,agua_doce_sc.png
4370,SC,Águas Frias,-52.856773,-26.879377,aguas_frias_sc.png
4371,SC,Águas Mornas,-48.824347,-27.696325,aguas_mornas_sc.png
4369,SC,Águas de Chapecó,-52.980844,-27.075424,aguas_de_chapeco_sc.png
4656,SE,Amparo de São Francisco,-36.934993,-10.134842,amparo_de_sao_francisco_se.png
4657,SE,Aquidabã,-37.014768,-10.278043,aquidaba_se.png
4658,SE,Aracaju,-37.06766,-10.909133,aracaju_se.png
4659,SE,Arauá,-37.620058,-11.261391,araua_se.png
4660,SE,Areia Branca,-37.325063,-10.758005,areia_branca_se.png
4661,SE,Barra dos Coqueiros,-37.032317,-10.899623,barra_dos_coqueiros_se.png
4662,SE,Boquim,-37.619466,-11.13972,boquim_se.png
4663,SE,Brejo Grande,-36.461102,-10.429713,brejo_grande_se.png
4664,SE,Campo do Brito,-37.495369,-10.739248,campo_do_brito_se.png
4665,SE,Canhoba,-36.980639,-10.136465,canhoba_se.png
4666,SE,Canindé de São Francisco,-37.792294,-9.648823,caninde_de_sao_francisco_se.png
4667,SE,Capela,-37.062847,-10.506928,capela_se.png
4668,SE,Carira,-37.700241,-10.352361,carira_se.png
4669,SE,Carmópolis,-36.988742,-10.644869,carmopolis_se.png
4670,SE,Cedro de São João,-36.885641,-10.253441,cedro_de_sao_joao_se.png
4671,SE,Cristinápolis,-37.758494,-11.466778,cristinapolis_se.png
4672,SE,Cumbe,-37.184622,-10.351979,cumbe_se.png
4673,SE,Divina Pastora,-37.150557,-10.678161,divina_pastora_se.png
4674,SE,Estância,-37.448381,-11.265922,estancia_se.png
4675,SE,Feira Nova,-37.314672,-10.261645,feira_nova_se.png
4676,SE,Frei Paulo,-37.527934,-10.551292,frei_paulo_se.png
4677,SE,Gararu,-37.086921,-9.972202,gararu_se.png
4678,SE,General Maynard,-36.983758,-10.683471,general_maynard_se.png
4679,SE,Graccho Cardoso,-37.200559,-10.225233,graccho_cardoso_se.png
4680,SE,Ilha das Flores,-36.547935,-10.442506,ilha_das_flores_se.png
4681,SE,Indiaroba,-37.514979,-11.515746,indiaroba_se.png
4682,SE,Itabaiana,-37.427287,-10.682555,itabaiana_se.png
4683,SE,Itabaianinha,-37.787505,-11.269268,itabaianinha_se.png
4684,SE,Itabi,-37.105558,-10.124808,itabi_se.png
4685,SE,Itaporanga d`Ajuda,-37.307822,-10.989955,itaporanga_d`ajuda_se.png
4686,SE,Japaratuba,-36.941765,-10.584913,japaratuba_se.png
4687,SE,Japoatã,-36.804504,-10.347719,japoata_se.png
4688,SE,Lagarto,-37.668948,-10.913628,lagarto_se.png
4689,SE,Laranjeiras,-37.173123,-10.798121,laranjeiras_se.png
4690,SE,Macambira,-37.541303,-10.661871,macambira_se.png
4691,SE,Malhada dos Bois,-36.925188,-10.341837,malhada_dos_bois_se.png
4692,SE,Malhador,-37.300437,-10.664926,malhador_se.png
4693,SE,Maruim,-37.085598,-10.730762,maruim_se.png
4694,SE,Moita Bonita,-37.35121,-10.576908,moita_bonita_se.png
4695,SE,Monte Alegre de Sergipe,-37.561605,-10.025574,monte_alegre_de_sergipe_se.png
4696,SE,Muribeca,-36.95882,-10.427146,muribeca_se.png
4697,SE,Neópolis,-36.584952,-10.321503,neopolis_se.png
4698,SE,Nossa Senhora Aparecida,-37.451699,-10.394387,nossa_senhora_aparecida_se.png
4699,SE,Nossa Senhora da Glória,-37.421125,-10.215809,nossa_senhora_da_gloria_se.png
4700,SE,Nossa Senhora das Dores,-37.196285,-10.48536,nossa_senhora_das_dores_se.png
4701,SE,Nossa Senhora de Lourdes,-37.061528,-10.077168,nossa_senhora_de_lourdes_se.png
4702,SE,Nossa Senhora do Socorro,-37.123113,-10.846822,nossa_senhora_do_socorro_se.png
4703,SE,Pacatuba,-36.653078,-10.453811,pacatuba_se.png
4704,SE,Pedra Mole,-37.692189,-10.613439,pedra_mole_se.png
4705,SE,Pedrinhas,-37.67749,-11.190174,pedrinhas_se.png
4706,SE,Pinhão,-37.724246,-10.567664,pinhao_se.png
4707,SE,Pirambu,-36.854427,-10.721516,pirambu_se.png
4710,SE,Porto da Folha,-37.284233,-9.916264,porto_da_folha_se.png
4708,SE,Poço Redondo,-37.683263,-9.806155,poco_redondo_se.png
4709,SE,Poço Verde,-38.181294,-10.715129,poco_verde_se.png
4711,SE,Propriá,-36.844153,-10.213773,propria_se.png
4713,SE,Riachuelo,-37.196551,-10.735008,riachuelo_se.png
4712,SE,Riachão do Dantas,-37.730985,-11.072904,riachao_do_dantas_se.png
4714,SE,Ribeirópolis,-37.438035,-10.535669,ribeiropolis_se.png
4715,SE,Rosário do Catete,-37.03569,-10.690432,rosario_do_catete_se.png
4716,SE,Salgado,-37.480385,-11.028833,salgado_se.png
4717,SE,Santa Luzia do Itanhy,-37.458642,-11.353596,santa_luzia_do_itanhy_se.png
4719,SE,Santa Rosa de Lima,-37.193123,-10.643362,santa_rosa_de_lima_se.png
4718,SE,Santana do São Francisco,-36.610539,-10.292233,santana_do_sao_francisco_se.png
4720,SE,Santo Amaro das Brotas,-37.05643,-10.789225,santo_amaro_das_brotas_se.png
4726,SE,Simão Dias,-37.809746,-10.738652,simao_dias_se.png
4727,SE,Siriri,-37.113068,-10.596488,siriri_se.png
4721,SE,São Cristóvão,-37.20436,-11.008443,sao_cristovao_se.png
4722,SE,São Domingos,-37.568515,-10.791613,sao_domingos_se.png
4723,SE,São Francisco,-36.886907,-10.344151,sao_francisco_se.png
4724,SE,São Miguel do Aleixo,-37.38356,-10.384662,sao_miguel_do_aleixo_se.png
4728,SE,Telha,-36.881778,-10.206424,telha_se.png
4729,SE,Tobias Barreto,-37.999451,-11.179799,tobias_barreto_se.png
4730,SE,Tomar do Geru,-37.843338,-11.369391,tomar_do_geru_se.png
4731,SE,Umbaúba,-37.662347,-11.380921,umbauba_se.png
4732,SP,Adamantina,-51.073695,-21.682012,adamantina_sp.png
4733,SP,Adolfo,-49.645128,-21.232494,adolfo_sp.png
4734,SP,Aguaí,-46.973502,-22.057207,aguai_sp.png
4739,SP,Agudos,-48.98632,-22.469433,agudos_sp.png
4740,SP,Alambari,-47.897971,-23.550338,alambari_sp.png
4741,SP,Alfredo Marcondes,-51.413956,-21.9527,alfredo_marcondes_sp.png
4742,SP,Altair,-49.057073,-20.524207,altair_sp.png
4743,SP,Altinópolis,-47.3712,-21.021364,altinopolis_sp.png
4744,SP,Alto Alegre,-50.16798,-21.581103,alto_alegre_sp.png
4745,SP,Alumínio,-47.254571,-23.530553,aluminio_sp.png
4749,SP,Alvinlândia,-49.762323,-22.443481,alvinlandia_sp.png
4750,SP,Americana,-47.333119,-22.73736,americana_sp.png
4753,SP,Amparo,-46.772022,-22.70879,amparo_sp.png
4751,SP,Américo Brasiliense,-48.11467,-21.728771,americo_brasiliense_sp.png
4752,SP,Américo de Campos,-49.735904,-20.298476,americo_de_campos_sp.png
4754,SP,Analândia,-47.661939,-22.128917,analandia_sp.png
4755,SP,Andradina,-51.378568,-20.894761,andradina_sp.png
4756,SP,Angatuba,-48.413872,-23.491733,angatuba_sp.png
4757,SP,Anhembi,-48.133595,-22.792959,anhembi_sp.png
4758,SP,Anhumas,-51.389542,-22.293414,anhumas_sp.png
4759,SP,Aparecida,-45.232496,-22.849509,aparecida_sp.png
4760,SP,Aparecida d`Oeste,-50.883506,-20.448734,aparecida_d`oeste_sp.png
4761,SP,Apiaí,-48.844271,-24.510819,apiai_sp.png
4765,SP,Aramina,-47.787251,-20.088152,aramina_sp.png
4766,SP,Arandu,-49.048661,-23.138559,arandu_sp.png
4767,SP,Arapeí,-44.444127,-22.671744,arapei_sp.png
4768,SP,Araraquara,-48.178014,-21.784511,araraquara_sp.png
4769,SP,Araras,-47.384235,-22.357238,araras_sp.png
4762,SP,Araçariguama,-47.060825,-23.436597,aracariguama_sp.png
4763,SP,Araçatuba,-50.440106,-21.207648,aracatuba_sp.png
4764,SP,Araçoiaba da Serra,-47.616605,-23.502901,aracoiaba_da_serra_sp.png
4770,SP,Arco-Íris,-50.466018,-21.772797,arco-iris_sp.png
4771,SP,Arealva,-48.913511,-22.031026,arealva_sp.png
4772,SP,Areias,-44.69924,-22.578597,areias_sp.png
4773,SP,Areiópolis,-48.668052,-22.667216,areiopolis_sp.png
4774,SP,Ariranha,-48.790418,-21.18716,ariranha_sp.png
4775,SP,Artur Nogueira,-47.172679,-22.572737,artur_nogueira_sp.png
4776,SP,Arujá,-46.319983,-23.396476,aruja_sp.png
4777,SP,Aspásia,-50.728046,-20.160028,aspasia_sp.png
4778,SP,Assis,-50.418307,-22.659957,assis_sp.png
4779,SP,Atibaia,-46.556262,-23.117059,atibaia_sp.png
4780,SP,Auriflama,-50.55719,-20.683621,auriflama_sp.png
4782,SP,Avanhandava,-49.950893,-21.458416,avanhandava_sp.png
4783,SP,Avaré,-48.925052,-23.106732,avare_sp.png
4781,SP,Avaí,-49.335596,-22.151409,avai_sp.png
4784,SP,Bady Bassitt,-49.4385,-20.919689,bady_bassitt_sp.png
4785,SP,Balbinos,-49.361906,-21.896293,balbinos_sp.png
4787,SP,Bananal,-44.328114,-22.681932,bananal_sp.png
4789,SP,Barbosa,-49.951816,-21.265661,barbosa_sp.png
4790,SP,Bariri,-48.743828,-22.072955,bariri_sp.png
4791,SP,Barra Bonita,-48.558349,-22.490859,barra_bonita_sp.png
4792,SP,Barra do Chapéu,-49.023784,-24.472203,barra_do_chapeu_sp.png
4793,SP,Barra do Turvo,-48.50126,-24.759035,barra_do_turvo_sp.png
4794,SP,Barretos,-48.569832,-20.553146,barretos_sp.png
4795,SP,Barrinha,-48.163614,-21.186374,barrinha_sp.png
4796,SP,Barueri,-46.879042,-23.505689,barueri_sp.png
4788,SP,Barão de Antonina,-49.563366,-23.628419,barao_de_antonina_sp.png
4797,SP,Bastos,-50.735695,-21.920984,bastos_sp.png
4798,SP,Batatais,-47.592149,-20.892867,batatais_sp.png
4799,SP,Bauru,-49.087142,-22.324569,bauru_sp.png
4800,SP,Bebedouro,-48.479083,-20.949077,bebedouro_sp.png
4801,SP,Bento de Abreu,-50.813959,-21.268629,bento_de_abreu_sp.png
4802,SP,Bernardino de Campos,-49.467897,-23.016439,bernardino_de_campos_sp.png
4803,SP,Bertioga,-46.139586,-23.848568,bertioga_sp.png
4804,SP,Bilac,-50.47464,-21.403962,bilac_sp.png
4805,SP,Birigui,-50.343162,-21.291034,birigui_sp.png
4806,SP,Biritiba-Mirim,-46.0407,-23.569774,biritiba-mirim_sp.png
4807,SP,Boa Esperança do Sul,-48.390622,-21.991832,boa_esperanca_do_sul_sp.png
4808,SP,Bocaina,-48.523044,-22.136538,bocaina_sp.png
4809,SP,Bofete,-48.258203,-23.105543,bofete_sp.png
4810,SP,Boituva,-47.678574,-23.285531,boituva_sp.png
4811,SP,Bom Jesus dos Perdões,-46.467474,-23.135579,bom_jesus_dos_perdoes_sp.png
4812,SP,Bom Sucesso de Itararé,-49.145104,-24.315511,bom_sucesso_de_itarare_sp.png
4814,SP,Boracéia,-48.780751,-22.192645,boraceia_sp.png
4815,SP,Borborema,-49.074089,-21.621368,borborema_sp.png
4816,SP,Borebi,-48.970749,-22.572763,borebi_sp.png
4813,SP,Borá,-50.540919,-22.269627,bora_sp.png
4817,SP,Botucatu,-48.443706,-22.883697,botucatu_sp.png
4818,SP,Bragança Paulista,-46.54188,-22.952681,braganca_paulista_sp.png
4819,SP,Braúna,-50.317489,-21.499039,brauna_sp.png
4820,SP,Brejo Alegre,-50.186076,-21.165147,brejo_alegre_sp.png
4821,SP,Brodowski,-47.657217,-20.984532,brodowski_sp.png
4822,SP,Brotas,-48.125115,-22.279476,brotas_sp.png
4823,SP,Buri,-48.595811,-23.797689,buri_sp.png
4824,SP,Buritama,-50.147494,-21.066064,buritama_sp.png
4825,SP,Buritizal,-47.709636,-20.191084,buritizal_sp.png
4786,SP,Bálsamo,-49.586487,-20.734843,balsamo_sp.png
4827,SP,Cabreúva,-47.136251,-23.30533,cabreuva_sp.png
4826,SP,Cabrália Paulista,-49.339337,-22.45756,cabralia_paulista_sp.png
4829,SP,Cachoeira Paulista,-45.015384,-22.666498,cachoeira_paulista_sp.png
4830,SP,Caconde,-46.643659,-21.527995,caconde_sp.png
4831,SP,Cafelândia,-49.609213,-21.803112,cafelandia_sp.png
4832,SP,Caiabu,-51.239408,-22.012719,caiabu_sp.png
4833,SP,Caieiras,-46.73974,-23.360729,caieiras_sp.png
4834,SP,Caiuá,-51.996918,-21.832164,caiua_sp.png
4835,SP,Cajamar,-46.878146,-23.355014,cajamar_sp.png
4836,SP,Cajati,-48.122347,-24.73239,cajati_sp.png
4837,SP,Cajobi,-48.806336,-20.877287,cajobi_sp.png
4838,SP,Cajuru,-47.303022,-21.274934,cajuru_sp.png
4839,SP,Campina do Monte Alegre,-48.4758,-23.58948,campina_do_monte_alegre_sp.png
4840,SP,Campinas,-47.06595,-22.905346,campinas_sp.png
4841,SP,Campo Limpo Paulista,-46.788919,-23.207791,campo_limpo_paulista_sp.png
4843,SP,Campos Novos Paulista,-49.998726,-22.601952,campos_novos_paulista_sp.png
4842,SP,Campos do Jordão,-45.583337,-22.729618,campos_do_jordao_sp.png
4844,SP,Cananéia,-47.934074,-25.014428,cananeia_sp.png
4845,SP,Canas,-45.052117,-22.700344,canas_sp.png
4848,SP,Canitar,-49.783947,-23.004014,canitar_sp.png
4850,SP,Capela do Alto,-47.738834,-23.468471,capela_do_alto_sp.png
4851,SP,Capivari,-47.50715,-22.995144,capivari_sp.png
4849,SP,Capão Bonito,-48.348222,-24.011265,capao_bonito_sp.png
4852,SP,Caraguatatuba,-45.412533,-23.612535,caraguatatuba_sp.png
4853,SP,Carapicuíba,-46.840676,-23.523471,carapicuiba_sp.png
4854,SP,Cardoso,-49.918322,-20.080031,cardoso_sp.png
4855,SP,Casa Branca,-47.085245,-21.77081,casa_branca_sp.png
4857,SP,Castilho,-51.488394,-20.868924,castilho_sp.png
4858,SP,Catanduva,-48.977015,-21.131381,catanduva_sp.png
4859,SP,Catiguá,-49.06162,-21.051861,catigua_sp.png
4828,SP,Caçapava,-45.707645,-23.099204,cacapava_sp.png
4860,SP,Cedral,-49.266426,-20.900949,cedral_sp.png
4861,SP,Cerqueira César,-49.165524,-23.037999,cerqueira_cesar_sp.png
4862,SP,Cerquilho,-47.745862,-23.166487,cerquilho_sp.png
4863,SP,Cesário Lange,-47.954453,-23.226035,cesario_lange_sp.png
4864,SP,Charqueada,-47.775468,-22.50958,charqueada_sp.png
4865,SP,Chavantes,-49.709616,-23.036632,chavantes_sp.png
4866,SP,Clementina,-50.452476,-21.560447,clementina_sp.png
4867,SP,Colina,-48.53867,-20.711443,colina_sp.png
4868,SP,Colômbia,-48.686468,-20.176771,colombia_sp.png
4869,SP,Conchal,-47.172927,-22.337512,conchal_sp.png
4870,SP,Conchas,-48.013391,-23.01543,conchas_sp.png
4871,SP,Cordeirópolis,-47.451886,-22.477778,cordeiropolis_sp.png
4872,SP,Coroados,-50.285937,-21.352082,coroados_sp.png
4873,SP,Coronel Macedo,-49.309966,-23.626143,coronel_macedo_sp.png
4874,SP,Corumbataí,-47.621451,-22.221334,corumbatai_sp.png
4876,SP,Cosmorama,-49.782747,-20.475472,cosmorama_sp.png
4875,SP,Cosmópolis,-47.192578,-22.641906,cosmopolis_sp.png
4877,SP,Cotia,-46.91902,-23.602177,cotia_sp.png
4878,SP,Cravinhos,-47.732427,-21.337959,cravinhos_sp.png
4879,SP,Cristais Paulista,-47.420915,-20.403569,cristais_paulista_sp.png
4881,SP,Cruzeiro,-44.96896,-22.572764,cruzeiro_sp.png
4880,SP,Cruzália,-50.790909,-22.737309,cruzalia_sp.png
4882,SP,Cubatão,-46.423968,-23.891121,cubatao_sp.png
4883,SP,Cunha,-44.957559,-23.0731,cunha_sp.png
4856,SP,Cássia dos Coqueiros,-47.164327,-21.280082,cassia_dos_coqueiros_sp.png
4846,SP,Cândido Mota,-50.387326,-22.747093,candido_mota_sp.png
4847,SP,Cândido Rodrigues,-48.632719,-21.327531,candido_rodrigues_sp.png
4884,SP,Descalvado,-47.618105,-21.900211,descalvado_sp.png
4885,SP,Diadema,-46.62052,-23.681347,diadema_sp.png
4886,SP,Dirce Reis,-50.607335,-20.464207,dirce_reis_sp.png
4887,SP,Divinolândia,-46.736128,-21.663709,divinolandia_sp.png
4888,SP,Dobrada,-48.393476,-21.515533,dobrada_sp.png
4889,SP,Dois Córregos,-48.381924,-22.367291,dois_corregos_sp.png
4890,SP,Dolcinópolis,-50.514898,-20.124047,dolcinopolis_sp.png
4891,SP,Dourado,-48.317823,-22.104436,dourado_sp.png
4892,SP,Dracena,-51.535034,-21.484311,dracena_sp.png
4893,SP,Duartina,-49.408355,-22.414562,duartina_sp.png
4894,SP,Dumont,-47.975622,-21.232401,dumont_sp.png
4895,SP,Echaporã,-50.203787,-22.43256,echapora_sp.png
4896,SP,Eldorado,-48.114085,-24.52809,eldorado_sp.png
4897,SP,Elias Fausto,-47.368153,-23.042822,elias_fausto_sp.png
4898,SP,Elisiário,-49.114594,-21.167754,elisiario_sp.png
4899,SP,Embaúba,-48.832452,-20.979595,embauba_sp.png
4900,SP,Embu,-46.857854,-23.643717,embu_sp.png
4901,SP,Embu-Guaçu,-46.813593,-23.829717,embu-guacu_sp.png
4902,SP,Emilianópolis,-51.483168,-21.831436,emilianopolis_sp.png
4903,SP,Engenheiro Coelho,-47.211045,-22.483573,engenheiro_coelho_sp.png
4904,SP,Espírito Santo do Pinhal,-46.74767,-22.190871,espirito_santo_do_pinhal_sp.png
4905,SP,Espírito Santo do Turvo,-49.434119,-22.69254,espirito_santo_do_turvo_sp.png
4906,SP,Estiva Gerbi,-46.948111,-22.271314,estiva_gerbi_sp.png
4907,SP,Estrela d`Oeste,-50.404872,-20.28755,estrela_d`oeste_sp.png
4908,SP,Estrela do Norte,-51.663203,-22.485935,estrela_do_norte_sp.png
4909,SP,Euclides da Cunha Paulista,-52.592779,-22.55452,euclides_da_cunha_paulista_sp.png
4910,SP,Fartura,-49.512403,-23.391643,fartura_sp.png
4912,SP,Fernando Prestes,-48.687384,-21.266061,fernando_prestes_sp.png
4911,SP,Fernandópolis,-50.247115,-20.280556,fernandopolis_sp.png
4913,SP,Fernão,-49.518735,-22.36066,fernao_sp.png
4914,SP,Ferraz de Vasconcelos,-46.37097,-23.541056,ferraz_de_vasconcelos_sp.png
4915,SP,Flora Rica,-51.382107,-21.672738,flora_rica_sp.png
4916,SP,Floreal,-50.151282,-20.675193,floreal_sp.png
4918,SP,Florínia,-50.732976,-22.902483,florinia_sp.png
4917,SP,Flórida Paulista,-51.172445,-21.612711,florida_paulista_sp.png
4919,SP,Franca,-47.403861,-20.53523,franca_sp.png
4920,SP,Francisco Morato,-46.744781,-23.279248,francisco_morato_sp.png
4921,SP,Franco da Rocha,-46.729011,-23.322882,franco_da_rocha_sp.png
4922,SP,Gabriel Monteiro,-50.557321,-21.52941,gabriel_monteiro_sp.png
4924,SP,Garça,-49.654596,-22.212516,garca_sp.png
4925,SP,Gastão Vidigal,-50.191183,-20.794776,gastao_vidigal_sp.png
4926,SP,Gavião Peixoto,-48.49566,-21.836658,gaviao_peixoto_sp.png
4927,SP,General Salgado,-50.36397,-20.648458,general_salgado_sp.png
4928,SP,Getulina,-49.931205,-21.796117,getulina_sp.png
4929,SP,Glicério,-50.212269,-21.381193,glicerio_sp.png
4931,SP,Guaimbê,-49.89861,-21.909072,guaimbe_sp.png
4930,SP,Guaiçara,-49.801287,-21.619537,guaicara_sp.png
4934,SP,Guapiara,-48.529549,-24.18921,guapiara_sp.png
4933,SP,Guapiaçu,-49.217201,-20.795885,guapiacu_sp.png
4937,SP,Guaraci,-48.939107,-20.49766,guaraci_sp.png
4938,SP,Guarani d`Oeste,-50.341123,-20.074646,guarani_d`oeste_sp.png
4939,SP,Guarantã,-49.591351,-21.894195,guaranta_sp.png
4940,SP,Guararapes,-50.645338,-21.254431,guararapes_sp.png
4941,SP,Guararema,-46.036946,-23.411195,guararema_sp.png
4942,SP,Guaratinguetá,-45.193788,-22.807534,guaratingueta_sp.png
4936,SP,Guaraçaí,-51.211854,-21.029173,guaracai_sp.png
4943,SP,Guareí,-48.183715,-23.371359,guarei_sp.png
4944,SP,Guariba,-48.23158,-21.35938,guariba_sp.png
4945,SP,Guarujá,-46.257959,-23.988798,guaruja_sp.png
4946,SP,Guarulhos,-46.533347,-23.453758,guarulhos_sp.png
4935,SP,Guará,-47.823626,-20.430162,guara_sp.png
4947,SP,Guatapará,-48.035588,-21.494444,guatapara_sp.png
4932,SP,Guaíra,-48.31197,-20.319591,guaira_sp.png
4948,SP,Guzolândia,-50.664505,-20.646679,guzolandia_sp.png
4923,SP,Gália,-49.550356,-22.291846,galia_sp.png
4949,SP,Herculândia,-50.390734,-22.003802,herculandia_sp.png
4950,SP,Holambra,-47.048694,-22.640513,holambra_sp.png
4951,SP,Hortolândia,-47.214259,-22.852854,hortolandia_sp.png
4952,SP,Iacanga,-49.030959,-21.889646,iacanga_sp.png
4953,SP,Iacri,-50.693152,-21.857199,iacri_sp.png
4954,SP,Iaras,-49.163377,-22.868199,iaras_sp.png
4955,SP,Ibaté,-47.988211,-21.958358,ibate_sp.png
4957,SP,Ibirarema,-50.073901,-22.818537,ibirarema_sp.png
4956,SP,Ibirá,-49.244833,-21.083032,ibira_sp.png
4958,SP,Ibitinga,-48.831903,-21.75623,ibitinga_sp.png
4959,SP,Ibiúna,-47.223037,-23.65961,ibiuna_sp.png
4960,SP,Icém,-49.191546,-20.339067,icem_sp.png
4961,SP,Iepê,-51.077881,-22.660165,iepe_sp.png
4963,SP,Igarapava,-47.746576,-20.040687,igarapava_sp.png
4964,SP,Igaratá,-46.156985,-23.20366,igarata_sp.png
4962,SP,Igaraçu do Tietê,-48.559672,-22.509044,igaracu_do_tiete_sp.png
4965,SP,Iguape,-47.553659,-24.699015,iguape_sp.png
4967,SP,Ilha Comprida,-47.538275,-24.730743,ilha_comprida_sp.png
4968,SP,Ilha Solteira,-51.342552,-20.432629,ilha_solteira_sp.png
4966,SP,Ilhabela,-45.355226,-23.778533,ilhabela_sp.png
4969,SP,Indaiatuba,-47.210093,-23.081591,indaiatuba_sp.png
4970,SP,Indiana,-51.255467,-22.173779,indiana_sp.png
4971,SP,Indiaporã,-50.290856,-19.978952,indiapora_sp.png
4972,SP,Inúbia Paulista,-50.963268,-21.769471,inubia_paulista_sp.png
4973,SP,Ipaussu,-49.627911,-23.05753,ipaussu_sp.png
4974,SP,Iperó,-47.692717,-23.351296,ipero_sp.png
4975,SP,Ipeúna,-47.715086,-22.435513,ipeuna_sp.png
4976,SP,Ipiguá,-49.384161,-20.655734,ipigua_sp.png
4977,SP,Iporanga,-48.597119,-24.584718,iporanga_sp.png
4978,SP,Ipuã,-48.012881,-20.443785,ipua_sp.png
4979,SP,Iracemápolis,-47.522963,-22.583234,iracemapolis_sp.png
4981,SP,Irapuru,-51.347171,-21.56839,irapuru_sp.png
4980,SP,Irapuã,-49.416398,-21.276832,irapua_sp.png
4982,SP,Itaberá,-49.139987,-23.863827,itabera_sp.png
4984,SP,Itajobi,-49.062863,-21.312294,itajobi_sp.png
4985,SP,Itaju,-48.811549,-21.985691,itaju_sp.png
4986,SP,Itanhaém,-46.787986,-24.173633,itanhaem_sp.png
4988,SP,Itapecerica da Serra,-46.857193,-23.716135,itapecerica_da_serra_sp.png
4989,SP,Itapetininga,-48.048326,-23.588607,itapetininga_sp.png
4990,SP,Itapeva,-48.876433,-23.978823,itapeva_sp.png
4991,SP,Itapevi,-46.932747,-23.548774,itapevi_sp.png
4992,SP,Itapira,-46.822434,-22.435731,itapira_sp.png
4993,SP,Itapirapuã Paulista,-49.166151,-24.572033,itapirapua_paulista_sp.png
4995,SP,Itaporanga,-49.481854,-23.704273,itaporanga_sp.png
4997,SP,Itapura,-51.506322,-20.641911,itapura_sp.png
4996,SP,Itapuí,-48.719734,-22.232445,itapui_sp.png
4998,SP,Itaquaquecetuba,-46.345724,-23.483481,itaquaquecetuba_sp.png
4999,SP,Itararé,-49.335215,-24.108451,itarare_sp.png
5000,SP,Itariri,-47.173619,-24.283404,itariri_sp.png
5001,SP,Itatiba,-46.846353,-23.003497,itatiba_sp.png
5002,SP,Itatinga,-48.615712,-23.104707,itatinga_sp.png
4983,SP,Itaí,-49.092005,-23.42129,itai_sp.png
4987,SP,Itaóca,-48.841285,-24.639252,itaoca_sp.png
5003,SP,Itirapina,-47.816594,-22.256239,itirapina_sp.png
5004,SP,Itirapuã,-47.219446,-20.641585,itirapua_sp.png
5005,SP,Itobi,-46.9743,-21.730853,itobi_sp.png
5006,SP,Itu,-47.292688,-23.254397,itu_sp.png
5007,SP,Itupeva,-47.059262,-23.152635,itupeva_sp.png
5008,SP,Ituverava,-47.790207,-20.335465,ituverava_sp.png
4994,SP,Itápolis,-48.81491,-21.594224,itapolis_sp.png
5009,SP,Jaborandi,-48.411167,-20.688422,jaborandi_sp.png
5010,SP,Jaboticabal,-48.325223,-21.252037,jaboticabal_sp.png
5011,SP,Jacareí,-45.965814,-23.29829,jacarei_sp.png
5012,SP,Jaci,-49.579732,-20.880468,jaci_sp.png
5013,SP,Jacupiranga,-48.006402,-24.696326,jacupiranga_sp.png
5014,SP,Jaguariúna,-46.985062,-22.70374,jaguariuna_sp.png
5015,SP,Jales,-50.549442,-20.267227,jales_sp.png
5016,SP,Jambeiro,-45.694214,-23.252217,jambeiro_sp.png
5017,SP,Jandira,-46.902314,-23.527537,jandira_sp.png
5018,SP,Jardinópolis,-47.760583,-21.017612,jardinopolis_sp.png
5019,SP,Jarinu,-46.728015,-23.103855,jarinu_sp.png
5020,SP,Jaú,-48.559193,-22.293585,jau_sp.png
5021,SP,Jeriquara,-47.591835,-20.311567,jeriquara_sp.png
5022,SP,Joanópolis,-46.274118,-22.926999,joanopolis_sp.png
5024,SP,José Bonifácio,-49.689233,-21.055062,jose_bonifacio_sp.png
5023,SP,João Ramalho,-50.769359,-22.247339,joao_ramalho_sp.png
5026,SP,Jumirim,-47.786821,-23.088361,jumirim_sp.png
5027,SP,Jundiaí,-46.897358,-23.185218,jundiai_sp.png
5028,SP,Junqueirópolis,-51.434187,-21.510348,junqueiropolis_sp.png
5030,SP,Juquitiba,-47.065332,-23.924381,juquitiba_sp.png
5029,SP,Juquiá,-47.64264,-24.310084,juquia_sp.png
5025,SP,Júlio Mesquita,-49.787294,-22.011174,julio_mesquita_sp.png
5031,SP,Lagoinha,-45.194415,-23.084621,lagoinha_sp.png
5032,SP,Laranjal Paulista,-47.837549,-23.050564,laranjal_paulista_sp.png
5034,SP,Lavrinhas,-44.902359,-22.570047,lavrinhas_sp.png
5033,SP,Lavínia,-51.041172,-21.163913,lavinia_sp.png
